CONVOCATORIA,SEMESTRE DE CONVOCATORIA,BENEFICIO OTORGADO,DEPARTAMENTO DE NACIMIENTO,MUNICIPIO DE NACIMIENTO,FECHA DE NACIMIENTO,GÉNERO,SUBREGIÓN DE RESIDENCIA,MUNICIPIO DE RESIDENCIA,ESTRATO,GRUPO ETNICO,VICTIMA DEL CONFLICTO ARMADO,UNIVERSIDAD,PROGRAMA CURSADO,MUNICIPIO OFERTA,TIPO DE FORMACIÓN,GRADUADO
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN PEDRO DE URABA,08/07/1984 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,TECNOLOGICO DE ANTIOQUIA,LIC. EN EDUCACION PREESCOLAR,TURBO,UNIVERSITARIA,1
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,10/01/1996 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,COMUNICACION SOCIAL Y PERIODISMO,TURBO,UNIVERSITARIA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,YOLOMBO,04/18/1983 12:00:00 AM,FEMENINO,NORDESTE,YOLOMBO,ESTRATO 1,NINGUNO,0,TECNOLOGICO DE ANTIOQUIA,TECNOLOGIA AGROAMBIENTAL,YOLOMBO,TECNOLOGICA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,11/24/1996 12:00:00 AM,MASCULINO,URABA,APARTADO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA OCEANOGRAFICA,TURBO,UNIVERSITARIA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,06/23/1996 12:00:00 AM,FEMENINO,NORTE,SAN JOSE DE LA MONTAÑA,ESTRATO 2,NINGUNO,0,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE,TECNOLOGIA EN GESTION DE CALIDAD EN ALIANZA CON EL ICONTEC,SANTA ROSA DE OSOS,TECNOLOGICA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MEDELLIN,10/15/1996 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD CATOLICA DE ORIENTE,INGENIERIA DE SISTEMAS,RIONEGRO,UNIVERSITARIA,0
2014,1,SOSTENIMIENTO,ANTIOQUIA,ANDES,03/21/1989 12:00:00 AM,MASCULINO,SUROESTE,BETANIA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,COMUNICACION SOCIAL Y PERIODISMO,ANDES,UNIVERSITARIA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,10/18/1994 12:00:00 AM,FEMENINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,GESTION CULTURAL,TURBO,UNIVERSITARIA,1
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LIBORINA,07/05/1993 12:00:00 AM,MASCULINO,OCCIDENTE,LIBORINA,ESTRATO 2,NINGUNO,0,INSTITUCION UNIVERSITARIA PASCUAL BRAVO,TECNOLOGIA EN SISTEMAS MECATRONICOS,LIBORINA,TECNOLOGICA,1
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SABANALARGA,08/05/1995 12:00:00 AM,MASCULINO,OCCIDENTE,SABANALARGA,ESTRATO 2,NINGUNO,0,COREDI,TECNOLOGIA EN PRODUCCION AGROECOLOGICA,MARINILLA,TECNOLOGICA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,01/11/1994 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,BIOLOGIA,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2014,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAÑASGORDAS,09/06/1990 12:00:00 AM,FEMENINO,SUROESTE,TAMESIS,ESTRATO 3,NINGUNO,1,TECNOLOGICO DE ANTIOQUIA,TECNOLOGIA AGROAMBIENTAL,LA PINTADA,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,07/19/1993 12:00:00 AM,MASCULINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MEDELLIN,03/28/1998 12:00:00 AM,MASCULINO,ORIENTE,RETIRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,10/09/1995 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RETIRO,01/02/1990 12:00:00 AM,FEMENINO,ORIENTE,RETIRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN VICENTE,07/23/1998 12:00:00 AM,FEMENINO,ORIENTE,SAN VICENTE,ESTRATO 2,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL SANTUARIO,12/10/1997 12:00:00 AM,FEMENINO,ORIENTE,EL SANTUARIO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MEDELLIN,11/16/1996 12:00:00 AM,MASCULINO,ORIENTE,COCORNA,ESTRATO 3,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,04/30/1994 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,TOLIMA,IBAGUE,02/23/1997 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN CONSTRUCCIONES CIVILES,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN VICENTE,11/24/1995 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/17/1995 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,12/21/1993 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA,ANTIOQUIA,MARINILLA,10/29/1995 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,10/24/1991 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/21/1994 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN CONSTRUCCIONES CIVILES,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,06/28/1997 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,SANTANDER,BUCARAMANGA,12/20/1995 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/29/1989 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,09/24/1991 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,04/02/1997 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,01/23/1996 12:00:00 AM,MASCULINO,ORIENTE,LA CEJA,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,02/22/1997 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,12/07/1993 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN CONSTRUCCIONES CIVILES,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,11/01/1997 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,04/16/1995 12:00:00 AM,MASCULINO,ORIENTE,RETIRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL CARMEN DE VIBORAL,09/14/1991 12:00:00 AM,FEMENINO,ORIENTE,EL CARMEN DE VIBORAL,ESTRATO 1,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,MARINILLA,05/18/1997 12:00:00 AM,FEMENINO,ORIENTE,MARINILLA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,BELLO,05/15/1994 12:00:00 AM,FEMENINO,ORIENTE,LA UNION,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN VICENTE,09/11/1992 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,11/30/1989 12:00:00 AM,FEMENINO,ORIENTE,GUARNE,ESTRATO 1,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA CEJA,11/06/1993 12:00:00 AM,FEMENINO,ORIENTE,LA CEJA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,BOLIVAR,CARTAGENA,10/17/1995 12:00:00 AM,MASCULINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,0
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,06/15/1991 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION INDUSTRIAL,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,EL SANTUARIO,12/07/1993 12:00:00 AM,FEMENINO,ORIENTE,EL SANTUARIO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,CONTADURIA PUBLICA,RIONEGRO,UNIVERSITARIA,1
2015,2,SOSTENIMIENTO,ANTIOQUIA,PUERTO NARE,07/09/1998 12:00:00 AM,FEMENINO,MAGDALENA MEDIO,PUERTO BERRIO,ESTRATO 2,NINGUNO,0,SENA,TECNOLOGIA EN CONTROL AMBIENTAL,PUERTO BERRIO,TECNOLOGICA,1
2015,2,MATRÍCULA,ANTIOQUIA,RIONEGRO,06/02/1998 12:00:00 AM,FEMENINO,ORIENTE,LA UNION,ESTRATO 3,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,CONTADURIA PUBLICA,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2015,2,SOSTENIMIENTO,ANTIOQUIA,BELLO,05/24/1998 12:00:00 AM,FEMENINO,ORIENTE,SONSON,ESTRATO 3,NINGUNO,0,SENA,TECNOLOGIA EN GESTION DE EMPRESAS AGROPECUARIAS,RIONEGRO,TECNOLOGICA,1
2015,2,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,BELLO,05/07/1998 12:00:00 AM,FEMENINO,ORIENTE,GUARNE,ESTRATO 1,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,GESTION EN ECOLOGIA Y TURISMO,EL CARMEN DE VIBORAL,UNIVERSITARIA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,BELLO,07/07/1987 12:00:00 AM,MASCULINO,VALLE DE ABURRA,BELLO,ESTRATO 2,NINGUNO,0,INSTITUCION UNIVERSITARIA PASCUAL BRAVO,TECNOLOGIA EN PRODUCCION INDUSTRIAL,MEDELLIN,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,05/19/1992 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,OCEANOGRAFIA,TURBO,UNIVERSITARIA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,11/11/1995 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA DE ALIMENTOS,TURBO,TECNOLOGICA,1
2013,1,MATRÍCULA,ANTIOQUIA,ENVIGADO,07/10/1995 12:00:00 AM,MASCULINO,VALLE DE ABURRA,ENVIGADO,ESTRATO 3,NINGUNO,0,INSTITUTO TECNOLOGICO METROPOLITANO,TECNOLOGIA EN SISTEMAS DE INFORMACION,MEDELLIN,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CALDAS,07/18/1988 12:00:00 AM,MASCULINO,VALLE DE ABURRA,CALDAS,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,LIC. EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,MEDELLIN,UNIVERSITARIA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,SAN PEDRO DE URABA,08/21/1994 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 1,AFROCOLOMBIANO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,10/23/1993 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA DE ALIMENTOS,TURBO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,COPACABANA,08/03/1990 12:00:00 AM,MASCULINO,VALLE DE ABURRA,COPACABANA,ESTRATO 2,NINGUNO,0,UNIVERSIDAD NACIONAL DE COLOMBIA,INGENIERIA BIOLOGICA,MEDELLIN,UNIVERSITARIA,0
2013,1,MATRÍCULA,ANTIOQUIA,ITAGUI,04/07/1993 12:00:00 AM,FEMENINO,VALLE DE ABURRA,ITAGUI,ESTRATO 3,NINGUNO,0,UNIVERSIDAD NACIONAL DE COLOMBIA,INGENIERIA MECANICA,MEDELLIN,UNIVERSITARIA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,05/12/1987 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 1,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,12/20/1990 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 1,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,05/02/1991 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 1,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,07/21/1989 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 2,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,LA UNION,04/06/1994 12:00:00 AM,MASCULINO,ORIENTE,LA UNION,ESTRATO 2,NINGUNO,1,UNIVERSIDAD DE ANTIOQUIA,INGENIERIA DE ALIMENTOS,EL CARMEN DE VIBORAL,UNIVERSITARIA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,06/05/1987 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 2,AFROCOLOMBIANO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,09/09/1994 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 2,AFROCOLOMBIANO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,04/23/1995 12:00:00 AM,FEMENINO,URABA,CHIGORODO,ESTRATO 1,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,11/12/1995 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 1,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,APARTADO,05/01/1995 12:00:00 AM,FEMENINO,URABA,APARTADO,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA DE ALIMENTOS,TURBO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,ANDES,05/30/1991 12:00:00 AM,FEMENINO,SUROESTE,ANDES,ESTRATO 2,NINGUNO,0,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA EN ECOLOGIA Y TURISMO,ANDES,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,03/04/1995 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 1,AFROCOLOMBIANO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CHIGORODO,05/19/1994 12:00:00 AM,MASCULINO,URABA,CHIGORODO,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,TURBO,06/14/1992 12:00:00 AM,MASCULINO,URABA,TURBO,ESTRATO 3,AFROCOLOMBIANO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA,ANTIOQUIA,ITAGUI,11/18/1991 12:00:00 AM,FEMENINO,VALLE DE ABURRA,ENVIGADO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,INGENIERIA CIVIL,MEDELLIN,UNIVERSITARIA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,RIONEGRO,03/10/1987 12:00:00 AM,FEMENINO,ORIENTE,RIONEGRO,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,RIONEGRO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,04/25/1987 12:00:00 AM,MASCULINO,URABA,CAREPA,ESTRATO 2,NINGUNO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN PRODUCCION AGROPECUARIA,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,07/18/1992 12:00:00 AM,MASCULINO,URABA,CAREPA,ESTRATO 2,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN GESTION PÚBLICA,APARTADO,TECNOLOGICA,1
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,CAREPA,09/22/1993 12:00:00 AM,FEMENINO,URABA,CAREPA,ESTRATO 2,AFROCOLOMBIANO,1,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,TECNOLOGIA EN ENTRENAMIENTO DEPORTIVO,APARTADO,TECNOLOGICA,0
2013,1,MATRÍCULA Y SOSTENIMIENTO,ANTIOQUIA,NECOCLI,10/09/1995 12:00:00 AM,FEMENINO,URABA,NECOCLI,ESTRATO 1,AFROCOLOMBIANO,1,UNIVERSIDAD DE ANTIOQUIA,TECNOLOGIA DE ALIMENTOS,TURBO,TECNOLOGICA,0
2013,1,MATRÍCULA,ANTIOQUIA,COPACABANA,10/13/1995 12:00:00 AM,MASCULINO,VALLE DE ABURRA,COPACABANA,ESTRATO 3,NINGUNO,0,POLITECNICO COLOMBIANO JAIME ISAZA CADAVID,INGENIERIA INFORMATICA,MEDELLIN,UNIVERSITARIA,0
